Date;Session Title;Player Name;Split Name;Tags;Split Start Time;Split End Time;Duration;Distance (km);Sprint Distance (m);Sprints;Power Plays;Accelerations;Decelerations;Energy (kcal);Impacts;Top Speed (km/h);Distance Per Min (m/min);Power Score (w/kg);Decelerations Per Min;Accelerations Per Min;Player Load;Sprint Distance Per Min (m/min);Work Ratio;Distance in Speed Zone 1  (km);Distance in Speed Zone 2  (km);Distance in Speed Zone 3  (km);Distance in Speed Zone 4  (km);Distance in Speed Zone 5  (km);Time in Speed Zone 1 (secs);Time in Speed Zone 2 (secs);Time in Speed Zone 3 (secs);Time in Speed Zone 4 (secs);Time in Speed Zone 5 (secs);Impact Zones: 3 - 5 G (Impacts);Impact Zones: 5 - 10 G (Impacts);Impact Zones: 10 - 15 G (Impacts);Impact Zones: 15 - 20 G (Impacts);Impact Zones: > 20 G (Impacts);Power Play Duration Zones: 0 - 2,5 s (Power Plays);Power Play Duration Zones: 2,5 - 5 s (Power Plays);Power Play Duration Zones: 5 - 7,5 s (Power Plays);Power Play Duration Zones: 7,5 - 10 s (Power Plays);Power Play Duration Zones: > 10 s (Power Plays);Distance in Deceleration Zones: 0 - 1 m/s/s  (km);Distance in Deceleration Zones: 1 - 2 m/s/s  (km);Distance in Deceleration Zones: 2 - 3 m/s/s  (km);Distance in Deceleration Zones: 3 - 4 m/s/s  (km);Distance in Deceleration Zones: > 4 m/s/s  (km);Time in Deceleration Zones: 0 - 1 m/s/s (secs);Time in Deceleration Zones: 1 - 2 m/s/s (secs);Time in Deceleration Zones: 2 - 3 m/s/s (secs);Time in Deceleration Zones: 3 - 4 m/s/s (secs);Time in Deceleration Zones: > 4 m/s/s (secs);Distance in Acceleration Zones: 0 - 1 m/s/s  (km);Distance in Acceleration Zones: 1 - 2 m/s/s  (km);Distance in Acceleration Zones: 2 - 3 m/s/s  (km);Distance in Acceleration Zones: 3 - 4 m/s/s  (km);Distance in Acceleration Zones: > 4 m/s/s  (km);Time in Acceleration Zones: 0 - 1 m/s/s (secs);Time in Acceleration Zones: 1 - 2 m/s/s (secs);Time in Acceleration Zones: 2 - 3 m/s/s (secs);Time in Acceleration Zones: 3 - 4 m/s/s (secs);Time in Acceleration Zones: > 4 m/s/s (secs);Distance in Power Zone: 0 - 5 w/kg  (km);Distance in Power Zone: 5 - 10 w/kg  (km);Distance in Power Zone: 10 - 15 w/kg  (km);Distance in Power Zone: 15 - 20 w/kg  (km);Distance in Power Zone: 20 - 25 w/kg  (km);Distance in Power Zone: 25 - 30 w/kg  (km);Distance in Power Zone: 30 - 35 w/kg  (km);Distance in Power Zone: 35 - 40 w/kg  (km);Distance in Power Zone: 40 - 45 w/kg  (km);Distance in Power Zone: 45 - 50 w/kg  (km);Distance in Power Zone: > 50 w/kg  (km);Time in Power Zone: 0 - 5 w/kg (secs);Time in Power Zone: 5 - 10 w/kg (secs);Time in Power Zone: 10 - 15 w/kg (secs);Time in Power Zone: 15 - 20 w/kg (secs);Time in Power Zone: 20 - 25 w/kg (secs);Time in Power Zone: 25 - 30 w/kg (secs);Time in Power Zone: 30 - 35 w/kg (secs);Time in Power Zone: 35 - 40 w/kg (secs);Time in Power Zone: 40 - 45 w/kg (secs);Time in Power Zone: 45 - 50 w/kg (secs);Time in Power Zone: > 50 w/kg (secs);Time in HR Load Zone 0% - 60% Max HR(secs);Time in HR Load Zone 60% - 75% Max HR (secs);Time in HR Load Zone 75% - 85% Max HR (secs);Time in HR Load Zone 85% - 96% Max HR (secs);Time in HR Load Zone 96% - 100% Max HR (secs);Accelerations Zone Count: 0 - 1 m/s/s;Accelerations Zone Count: 1 - 2 m/s/s;Accelerations Zone Count: 2 - 3 m/s/s;Accelerations Zone Count: 3 - 4 m/s/s;Accelerations Zone Count: > 4 m/s/s;Deceleration Zone Count: 0 - 1 m/s/s;Deceleration Zone Count: 1 - 2 m/s/s;Deceleration Zone Count: 2 - 3 m/s/s;Deceleration Zone Count: 3 - 4 m/s/s;Deceleration Zone Count: > 4 m/s/s
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Bruno Paulo;game; game; 45326,895703681;45326,983071412;"4159";7,644;383,039;11;51;53;53;1075,3534;5;24,8322;110,2768;8,6897;0,7646;0,7646;298,9504;5,5259;45,9545;"2,8223";"3,0716";"1,3671";"0,3788";"0,0042";"2765,9";"1024,9";"303,8";"63,7";"0,6";"50";"5";"0";"0";"0";"0";"22";"21";"5";"3";"3,0891";"0,5811";"0,1773";"0,0436";"0,0213";"1760,6";"230";"61";"13,3";"6,5";"2,9457";"0,6225";"0,1342";"0,0235";"0,0058";"1756,6";"259,6";"56";"12,1";"3,2";"1,2552";"1,6872";"1,952";"1,2614";"0,727";"0,3532";"0,1551";"0,1037";"0,0553";"0,0367";"0,0574";"1760";"1022";"680,4";"348,1";"173,9";"78,6";"36,9";"23,6";"12,7";"8,3";"14,4";"0";"0";"0";"0";"0";"0";"183";"99";"40";"13";"0";"166";"91";"31";"22"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Bruno Paulo;game; game; 45330,843343287;45330,929143137;"4752";7,6466;327,131;9;50;46;59;1063,6897;4;28,3842;96,5486;7,5257;0,7449;0,5808;311,4156;4,1304;39,7155;"3,4475";"2,8184";"1,0536";"0,2906";"0,0366";"3505,4";"959,9";"232,5";"49,1";"4,9";"77";"4";"0";"0";"0";"0";"25";"19";"4";"2";"3,0758";"0,5633";"0,1668";"0,05";"0,0232";"2029,8";"242,5";"59,6";"15,9";"6";"3,0546";"0,5611";"0,1198";"0,0255";"0,0063";"2073,9";"257,2";"51,3";"12,3";"3,3";"1,4773";"2,0889";"1,8398";"1,0234";"0,5898";"0,2643";"0,1474";"0,0817";"0,0496";"0,0217";"0,0629";"2234,3";"1284,2";"656,1";"291";"142,7";"60,2";"33,1";"18,8";"11,5";"5,3";"14,6";"0";"0";"0";"0";"0";"0";"214";"102";"33";"13";"0";"177";"107";"40";"19"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Bruno Paulo;game; game; 45337,791237951;45337,877270324;"5249";9,7042;459,01;14;59;53;74;1358,1332;6;25,8082;110,9262;8,6948;0,8459;0,6058;366,0833;5,2468;45,6005;"3,6891";"3,693";"1,8631";"0,4467";"0,0123";"3543,9";"1214,1";"414,7";"75,1";"1,7";"54";"7";"0";"0";"0";"0";"29";"16";"6";"8";"3,9409";"0,7156";"0,1994";"0,0605";"0,0294";"2222,8";"279,1";"69,1";"21";"8,4";"3,8165";"0,7436";"0,1576";"0,0321";"0,0087";"2258,5";"308";"64,5";"14,2";"3,9";"1,5796";"2,2056";"2,331";"1,7285";"0,9336";"0,4313";"0,2084";"0,1031";"0,0613";"0,0375";"0,0845";"2180";"1366";"799,6";"471,4";"218,5";"98,1";"48,6";"23,6";"13,7";"9";"21";"0";"0";"0";"0";"0";"0";"203";"136";"35";"18";"0";"168";"101";"46";"28"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Bruno Paulo;game; game; 45340,895621863;45340,983440093;"5504";8,2447;360,656;14;47;52;66;1160,9421;13;29,1762;89,8765;7,0883;0,7195;0,5669;352,0738;3,9316;34,424;"3,4167";"3,1851";"1,2822";"0,2921";"0,0686";"4093,1";"1067,4";"286,8";"47,8";"9,2";"114";"13";"0";"0";"0";"0";"25";"16";"4";"2";"3,2991";"0,6568";"0,1528";"0,0604";"0,0461";"2301,7";"269,8";"55";"20,2";"12,8";"3,191";"0,6295";"0,1667";"0,0366";"0,0057";"2479,4";"275,9";"69,5";"16,8";"3,2";"1,8712";"1,6842";"1,9962";"1,3034";"0,622";"0,2885";"0,1797";"0,0992";"0,0654";"0,0414";"0,0937";"3095,8";"1018,1";"698";"363,8";"154,4";"67";"39,2";"22,2";"15";"9,5";"21,3";"0";"0";"0";"0";"0";"0";"182";"129";"38";"14";"0";"178";"93";"29";"37"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Ramon Batista;game; game; 45326,895703681;45326,983071412;"6551";11,6509;854,928;24;82;138;124;1607,2755;2;29,2642;106,7093;8,6626;1,1357;1,2639;462,1162;7,8302;47,2654;"5,2167";"3,6557";"1,9236";"0,6357";"0,2192";"4769,4";"1223,5";"425,2";"103,9";"29,3";"166";"2";"0";"0";"0";"0";"39";"25";"12";"6";"4,6566";"0,9382";"0,3366";"0,116";"0,0444";"2756,4";"371,2";"109,6";"37";"13,5";"4,2261";"0,9254";"0,3002";"0,0903";"0,0169";"2701";"386,8";"125,3";"42,3";"8,2";"1,8217";"3,479";"2,2753";"1,6085";"0,8817";"0,5672";"0,3627";"0,2079";"0,1302";"0,098";"0,2188";"2631,6";"2112,1";"804,8";"443,7";"210,2";"125,5";"76,4";"44,8";"28,7";"22,3";"51,2";"0";"0";"0";"0";"0";"0";"245";"166";"97";"41";"0";"249";"146";"75";"49"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Ramon Batista;game; game; 45330,843343287;45330,929143137;"6500";11,1252;887,08;29;77;98;108;1514,8858;0;28,9042;102,6943;8,2291;0,9969;0,9046;425,5499;8,1884;45,3415;"5,4274";"3,3101";"1,5007";"0,7754";"0,1117";"4905,1";"1121,9";"331,1";"126,5";"15,4";"105";"0";"0";"0";"0";"0";"48";"18";"7";"4";"4,4241";"0,8919";"0,2849";"0,1116";"0,0459";"2750,9";"356";"91,8";"34,3";"12,4";"4,1517";"0,8663";"0,2706";"0,0652";"0,0129";"2745,4";"366,1";"107,6";"28,6";"6,9";"1,9269";"3,585";"2,0884";"1,2791";"0,8066";"0,5703";"0,3179";"0,1775";"0,1132";"0,0792";"0,1812";"2701,3";"2184,8";"748,2";"363,5";"192,2";"118,3";"66";"38,5";"26,1";"18,7";"42,4";"0";"0";"0";"0";"0";"0";"251";"161";"73";"25";"0";"232";"129";"67";"41"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Ramon Batista;game; game; 45337,791237951;45337,877270324;"6524";11,0144;676,026;21;78;97;119;1520,9992;3;29,7762;101,2973;8,2321;1,0944;0,8921;469,1513;6,2173;45,0811;"5,1665";"3,4528";"1,719";"0,5367";"0,1393";"4862,4";"1171,8";"382,6";"88,6";"18,4";"275";"3";"0";"0";"0";"0";"45";"22";"6";"5";"4,2448";"1,0346";"0,3257";"0,1096";"0,0279";"2671,9";"423,9";"111,1";"34,3";"7,4";"3,9631";"0,9382";"0,2781";"0,0756";"0,0167";"2696,4";"415";"121,1";"34,9";"7,8";"1,8106";"3,4373";"2,1077";"1,5305";"0,8249";"0,4634";"0,2755";"0,1905";"0,1273";"0,0848";"0,1618";"2746,1";"2085,7";"761,3";"430,3";"203,6";"106,1";"61,7";"42";"28,2";"19,1";"39,7";"0";"0";"0";"0";"0";"0";"293";"197";"65";"32";"0";"290";"154";"93";"26"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Ramon Batista;game; game; 45340,895621863;45340,983440093;"6630";10,7968;791,692;22;72;138;107;1489,8467;1;29,1842;97,7088;7,9345;0,9683;1,2489;443,4867;7,1646;43,7042;"4,9538";"3,3631";"1,6882";"0,617";"0,1747";"5001,5";"1130,1";"373";"101,6";"23,6";"117";"1";"0";"0";"0";"0";"44";"9";"11";"8";"4,3771";"0,8852";"0,2655";"0,1";"0,0654";"2875,4";"357,7";"90,3";"29,6";"18,7";"3,8758";"0,8521";"0,2707";"0,0839";"0,0211";"2731,4";"365";"111,6";"39,2";"10,9";"1,7811";"3,2827";"2,0799";"1,4255";"0,8328";"0,4722";"0,3274";"0,1797";"0,1208";"0,0881";"0,2066";"3007,5";"1986,2";"734,1";"392,7";"198,8";"107,2";"67,5";"39,8";"26";"19,1";"50,9";"0";"0";"0";"0";"0";"0";"237";"143";"85";"53";"0";"230";"137";"48";"59"
45343;Cop  Brasil Audax 0x0 Portuguesa;Ramon Batista;game; game; 45343,812854549;45343,89721412;"6375";11,75;713,196;17;85;122;115;1605,4228;1;28,8162;110,5884;8,8911;1,0824;1,1482;463,982;6,7124;49,382;"4,9348";"4,0199";"2,0821";"0,6387";"0,0745";"4461,8";"1335,9";"461,2";"106,4";"10,1";"138";"1";"0";"0";"0";"0";"55";"16";"6";"8";"4,6874";"0,9526";"0,3043";"0,1069";"0,0472";"2679,7";"379,3";"105";"32,3";"13,4";"4,3308";"0,9943";"0,2397";"0,0681";"0,0188";"2603,7";"413,5";"104,4";"33,4";"10,7";"1,7418";"3,2754";"2,4979";"1,7723";"1,0728";"0,579";"0,3151";"0,1641";"0,1174";"0,0789";"0,1353";"2445,8";"1993,2";"873,2";"489,9";"254,8";"128,4";"70,8";"38,1";"27,6";"18,6";"35";"0";"0";"0";"0";"0";"0";"264";"164";"88";"34";"0";"229";"165";"66";"49"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Fabio Polhao;game; game; 45330,843343287;45330,929143137;"2101";3,4393;194,256;8;26;25;22;529,4982;3;27,5682;98,2179;7,7241;0,6283;0,7139;146,9879;5,5475;34,5167;"0,3594";"2,3762";"0,5093";"0,165";"0,0293";"632,7";"1324,5";"112,6";"27,5";"4";"91";"3";"0";"0";"0";"0";"15";"9";"1";"1";"1,4639";"0,2256";"0,0567";"0,0306";"0,0217";"947,2";"85";"17,3";"8,4";"5,3";"1,3023";"0,2457";"0,0703";"0,0176";"0,0048";"905";"96,4";"27";"7,4";"2,3";"0,8728";"0,8356";"0,6678";"0,4335";"0,2623";"0,1269";"0,0825";"0,0494";"0,0372";"0,0247";"0,0464";"1074,2";"528,8";"233,1";"120,9";"62";"29,1";"17,3";"10,9";"8,1";"5,4";"11,5";"0";"0";"0";"0";"0";"0";"52";"45";"17";"8";"0";"75";"35";"7";"15"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Fabio Polhao;game; game; 45337,791237951;45337,877270324;"4514";6,6181;259,418;7;37;50;59;1021,6064;4;28,5282;87,9678;6,9376;0,7842;0,6646;295,8542;3,4482;29,5339;"0,9674";"4,5854";"0,8059";"0,218";"0,0414";"1678,3";"2614,3";"179";"36,6";"5,6";"198";"4";"0";"0";"0";"0";"25";"10";"2";"0";"2,7436";"0,4834";"0,1501";"0,0561";"0,0331";"1952,1";"194,8";"50,6";"16,8";"9,4";"2,473";"0,4905";"0,1428";"0,0355";"0,01";"1993,1";"216";"60,2";"16,2";"4,6";"2,0474";"1,5901";"1,2708";"0,7194";"0,4218";"0,1988";"0,1306";"0,0658";"0,0429";"0,0352";"0,0952";"2605,5";"1000";"460";"208";"104,7";"47,7";"30,1";"15,7";"10,9";"8,3";"22,9";"0";"0";"0";"0";"0";"0";"153";"93";"32";"18";"0";"167";"73";"33";"26"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Fabio Polhao;game; game; 45340,895621863;45340,983440093;"6630";11,0232;796,834;23;81;105;94;1721,3303;6;29,2322;99,7578;7,9585;0,8507;0,9502;484,0798;7,2112;41,4432;"0,9863";"7,4973";"1,7428";"0,5867";"0,2101";"2161,4";"3959,1";"385";"96,4";"27,9";"315";"7";"0";"0";"0";"0";"49";"15";"10";"7";"4,572";"0,8298";"0,2608";"0,077";"0,0451";"2839,7";"321,3";"84,3";"24,4";"12,2";"4,0604";"0,8533";"0,2466";"0,0599";"0,0183";"2867,5";"345,2";"96,8";"28,3";"10,1";"1,9511";"3,234";"2,1533";"1,4356";"0,8213";"0,4932";"0,3512";"0,1836";"0,1246";"0,0851";"0,1902";"2972,6";"2001,2";"757,3";"394";"196,5";"108,9";"73,7";"38,8";"26,4";"17,8";"42,6";"0";"0";"0";"0";"0";"0";"184";"156";"66";"39";"0";"203";"128";"62";"32"
45343;Cop  Brasil Audax 0x0 Portuguesa;Fabio Polhao;game; game; 45343,812854549;45343,89721412;"3997";6,4794;253,726;8;37;64;47;993,7439;7;26,9122;97,2643;7,6202;0,7055;0,9607;276,2029;3,8087;34,1772;"0,6283";"4,6186";"0,9788";"0,2264";"0,0273";"1125,7";"2612,3";"218,1";"37,6";"3,7";"210";"7";"0";"0";"0";"0";"17";"16";"3";"1";"2,723";"0,4478";"0,1315";"0,0541";"0,0244";"1750,9";"177,1";"41,3";"14,8";"6,8";"2,4814";"0,4394";"0,1298";"0,0374";"0,0106";"1755,9";"175,5";"51,5";"17,5";"6,1";"1,679";"1,674";"1,2428";"0,8416";"0,4385";"0,2309";"0,1252";"0,068";"0,0456";"0,0365";"0,0974";"2021,8";"1061";"434,6";"230,6";"107,7";"52,9";"29,5";"16,2";"10,7";"8,1";"24,3";"0";"0";"0";"0";"0";"0";"110";"67";"44";"20";"0";"121";"55";"23";"24"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Rodrigo Andrade;game; game; 45330,843343287;45330,929143137;"6500";10,4891;590,741;18;70;84;88;1026,5262;2;31,7283;96,8224;7,5953;0,8123;0,7754;410,3644;5,453;41,4314;"4,9498";"3,5493";"1,3992";"0,4886";"0,1022";"4882,4";"1212,6";"310,6";"81";"13,3";"93";"3";"0";"0";"0";"0";"44";"18";"5";"3";"4,1737";"0,7378";"0,2337";"0,0986";"0,0355";"2732,6";"300,8";"77,2";"30,3";"9,7";"4,251";"0,7069";"0,1782";"0,0554";"0,0182";"2950,3";"298,2";"67,6";"24,6";"8,6";"1,8362";"3,3102";"2,3279";"1,2901";"0,6816";"0,3861";"0,2096";"0,1311";"0,0867";"0,0656";"0,164";"2878,3";"2045,2";"827,1";"361,8";"160,6";"81,8";"45,8";"28";"19,1";"14,9";"37,3";"0";"0";"0";"0";"0";"0";"223";"102";"52";"32";"0";"200";"100";"55";"33"
45343;Cop  Brasil Audax 0x0 Portuguesa;Vinicius Matheus;game; game; 45343,812854549;45343,89721412;"3986";6,6279;509,089;15;56;49;67;877,586;2;29,9842;99,7675;8,0803;1,0085;0,7376;305,0538;7,6632;41,0305;"3,0241";"2,0074";"1,0873";"0,4124";"0,0967";"2987,8";"678,4";"239,2";"67,8";"13,1";"181";"2";"0";"0";"0";"0";"35";"10";"8";"3";"2,4361";"0,5756";"0,1888";"0,0848";"0,032";"1585,7";"227,4";"61,7";"22,8";"8,5";"2,5482";"0,5567";"0,1693";"0,0299";"0,0064";"1766,4";"233,1";"64,8";"13,3";"2,6";"1,2401";"1,8255";"1,227";"0,8584";"0,5604";"0,3392";"0,2161";"0,11";"0,0819";"0,0609";"0,1083";"1852,6";"1121,1";"444";"238,4";"132,8";"73,1";"45,8";"23,7";"17,2";"13,3";"24,3";"0";"0";"0";"0";"0";"0";"175";"98";"38";"11";"0";"146";"100";"40";"27"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Arlen Silva;1st,half; game; 45337,791237951;45337,82740941;"3125";5,4976;526,25;18;41;36;47;719,6354;0;29,6482;105,5542;8,3414;0,9024;0,6912;225,0923;10,104;41,6632;"2,5943";"1,6328";"0,7442";"0,4065";"0,1198";"2328,5";"551,3";"163,9";"65,8";"15,8";"73";"0";"0";"0";"0";"0";"20";"14";"4";"3";"2,2095";"0,3945";"0,1109";"0,0553";"0,0334";"1347,8";"149,9";"38,7";"15,6";"8,4";"2,1355";"0,416";"0,1131";"0,0228";"0,0068";"1344,2";"165,1";"42,7";"9,7";"3,2";"1,0137";"1,6511";"1,04";"0,634";"0,3841";"0,2885";"0,1576";"0,1082";"0,0684";"0,0461";"0,106";"1300,3";"1035,3";"370,5";"176,1";"88";"58,1";"30,6";"21,4";"13,2";"9,4";"22,4";"0";"0";"0";"0";"0";"0";"113";"54";"23";"13";"0";"98";"60";"24";"23"
45343;Cop  Brasil Audax 0x0 Portuguesa;Arlen Silva;1st,half; game; 45343,812854549;45343,8472761;"2974";4,6526;243,933;10;27;36;46;605,9862;0;27,2962;93,8658;7,3812;0,928;0,7263;207,1409;4,9213;39,464;"2,293";"1,5423";"0,5734";"0,2127";"0,0312";"2283,3";"525,3";"126,4";"34,8";"4,3";"55";"0";"0";"0";"0";"0";"14";"8";"4";"1";"1,8887";"0,3557";"0,0898";"0,0415";"0,0208";"1293";"148,8";"33,1";"13,7";"6,5";"1,7954";"0,3424";"0,0922";"0,0232";"0,003";"1261,7";"166,2";"39,1";"10,5";"1,5";"0,929";"1,4193";"1,0091";"0,5553";"0,2919";"0,1739";"0,0965";"0,0473";"0,0439";"0,0233";"0,0632";"1409,8";"873,1";"361,1";"160,9";"70,7";"37,9";"20,7";"11,1";"9,1";"5,5";"14,2";"0";"0";"0";"0";"0";"0";"127";"51";"27";"9";"0";"97";"50";"26";"20"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Joao Victor;1st,half; game; 45320,854136713;45320,890275938;"3122";5,0207;252,178;7;21;38;40;780,2188;2;29,6482;96,4907;7,5759;0,7687;0,7303;193,4637;4,8465;43,7534;"2,449";"1,7034";"0,6161";"0,166";"0,0861";"2375,4";"569";"139,6";"27";"11,5";"34";"2";"0";"0";"0";"0";"10";"7";"3";"1";"2,0379";"0,4128";"0,1053";"0,0285";"0,0191";"1334,4";"184,5";"39,7";"9,8";"4,5";"1,9291";"0,3707";"0,087";"0,0268";"0,0036";"1311,3";"182,3";"41";"12,7";"2,3";"0,8732";"1,6135";"1,0714";"0,7027";"0,3046";"0,1536";"0,1079";"0,0652";"0,0532";"0,0285";"0,0469";"1387,7";"978";"377,3";"199,4";"79,9";"36,3";"23,1";"13,1";"11,1";"6";"10,6";"0";"0";"0";"0";"0";"0";"118";"80";"28";"10";"0";"120";"65";"29";"11"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Joao Victor;1st,half; game; 45323,792343229;45323,827963275;"3078";5,3728;264,714;7;30;70;61;858,4575;2;28,7282;104,7324;8,4571;1,1891;1,3645;211,4948;5,1601;49,8083;"2,5576";"1,7385";"0,812";"0,1585";"0,1062";"2264,5";"590";"182,8";"26,2";"14,1";"45";"2";"0";"0";"0";"0";"17";"10";"1";"2";"2,0978";"0,4782";"0,1476";"0,0505";"0,0219";"1270,3";"206,5";"53,5";"17,1";"6,3";"1,9758";"0,4385";"0,1152";"0,0384";"0,0087";"1233,4";"211,1";"53,9";"20,2";"5,3";"0,743";"1,8516";"1,1042";"0,7421";"0,3715";"0,1709";"0,1459";"0,0849";"0,0473";"0,0353";"0,076";"1133,8";"1113,7";"399,8";"205,1";"95,6";"42,5";"31,1";"19,9";"10,7";"7,3";"18,1";"0";"0";"0";"0";"0";"0";"141";"75";"49";"21";"0";"122";"87";"37";"24"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Joao Victor;1st,half; game; 45326,895703681;45326,931865625;"3124";5,1182;163,484;5;27;45;49;798,0479;1;26,1602;98,3012;7,7441;0,9411;0,8643;189,5613;3,1399;45,8985;"2,5869";"1,6852";"0,6826";"0,1492";"0,0143";"2376";"569,3";"152,6";"24,6";"2";"27";"1";"0";"0";"0";"0";"14";"11";"2";"0";"2,0779";"0,4083";"0,1246";"0,0361";"0,0156";"1338,9";"179,3";"45,3";"11,4";"4,7";"1,9456";"0,3778";"0,1001";"0,026";"0,0063";"1294,9";"185,1";"48,7";"12,7";"3,5";"0,8158";"1,8083";"1,0816";"0,6747";"0,3384";"0,1633";"0,0758";"0,0582";"0,038";"0,0207";"0,0434";"1259,2";"1103,9";"385,9";"191,8";"85,6";"39,9";"19";"13,8";"9";"5,2";"11,2";"0";"0";"0";"0";"0";"0";"134";"81";"27";"18";"0";"123";"66";"29";"20"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Joao Victor;1st,half; game; 45330,843343287;45330,881801771;"3323";5,2969;190,672;6;25;36;56;824,9178;0;30,5762;95,6408;7,5269;1,0111;0,65;209,2424;3,4428;42,1469;"2,656";"1,7058";"0,7444";"0,1181";"0,0725";"2547,6";"579,3";"167";"19,9";"9,1";"40";"0";"0";"0";"0";"0";"13";"10";"0";"2";"2,0897";"0,4252";"0,1188";"0,046";"0,0249";"1361,8";"199,4";"48,3";"14,8";"7,7";"2,0614";"0,4159";"0,0919";"0,019";"0,0041";"1426,8";"207";"43,1";"11";"3";"0,9542";"1,7405";"1,076";"0,7337";"0,3461";"0,1744";"0,0988";"0,0688";"0,0395";"0,0219";"0,043";"1461,4";"1071,8";"390,6";"207,8";"87,4";"42,8";"22,8";"14,8";"9";"4,7";"9,8";"0";"0";"0";"0";"0";"0";"158";"83";"27";"9";"0";"131";"77";"31";"25"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Joao Victor;1st,half; game; 45337,791237951;45337,82740941;"3125";5,3542;240,717;6;33;49;46;832,084;0;29,5122;102,8012;8,0723;0,8832;0,9408;202,6277;4,6218;49,672;"2,6988";"1,7306";"0,6841";"0,1863";"0,0544";"2343,1";"590,8";"153,5";"30,7";"7,2";"54";"0";"0";"0";"0";"0";"21";"9";"2";"1";"2,2084";"0,4295";"0,1102";"0,035";"0,0197";"1332,8";"189,4";"41,1";"11,1";"5,5";"2,0094";"0,4071";"0,1094";"0,0211";"0,0045";"1281,4";"200";"50,4";"11,3";"2,3";"0,7937";"1,955";"1,1185";"0,6944";"0,3312";"0,1592";"0,1";"0,0703";"0,0425";"0,0281";"0,0614";"1154,5";"1181,6";"403,8";"196,2";"82,8";"38,6";"22,8";"15,1";"9,7";"6,5";"13,7";"0";"0";"0";"0";"0";"0";"156";"77";"36";"13";"0";"138";"73";"27";"19"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Joao Victor;1st,half; game; 45340,895621863;45340,933400822;"3264";4,9061;122,246;2;27;47;47;772,1009;1;25,3282;90,1854;7,1718;0,864;0,864;199,1137;2,2472;42,3792;"2,5621";"1,5771";"0,6446";"0,1151";"0,0071";"2565,2";"534,1";"144,2";"19,6";"1";"54";"1";"0";"0";"0";"0";"21";"4";"2";"0";"1,9719";"0,4193";"0,1094";"0,044";"0,0179";"1385";"190";"41,8";"13,4";"5,1";"1,8475";"0,3611";"0,0943";"0,031";"0,0097";"1375,4";"190,3";"43,1";"14,5";"5,5";"0,8724";"1,733";"0,9908";"0,6426";"0,3154";"0,1282";"0,0711";"0,0376";"0,0321";"0,0205";"0,0624";"1512,1";"1044,4";"356,5";"182,3";"78,7";"32,6";"18,5";"9,2";"8,1";"5,4";"16,3";"0";"0";"0";"0";"0";"0";"138";"69";"24";"23";"0";"118";"78";"26";"21"
45343;Cop  Brasil Audax 0x0 Portuguesa;Joao Victor;1st,half; game; 45343,812854549;45343,8472761;"2974";4,9165;164,784;4;20;50;39;766,1335;0;28,3602;99,1904;7,8106;0,7868;1,0087;187,423;3,3245;45,1816;"2,562";"1,4916";"0,6981";"0,1204";"0,0444";"2292,9";"498,8";"156,6";"19,8";"5,9";"37";"0";"0";"0";"0";"0";"13";"2";"3";"2";"2,0364";"0,3895";"0,1067";"0,0397";"0,014";"1271,9";"179,3";"41";"12,5";"4,2";"1,8606";"0,3285";"0,1061";"0,0291";"0,0058";"1225,3";"171,5";"50,3";"15,1";"2,9";"0,8725";"1,7083";"0,93";"0,6885";"0,322";"0,1528";"0,0843";"0,0581";"0,0273";"0,0192";"0,0535";"1226,8";"1048,3";"330,3";"191,9";"81,3";"37,4";"19,5";"13,8";"7,1";"5,4";"12,2";"0";"0";"0";"0";"0";"0";"118";"77";"39";"11";"0";"119";"72";"23";"16"
